,date,open,high,low,close,adjusted_close,volume
0,2000-01-04,26.0588,26.0588,25.7207,25.7903,6.9284,1018071
1,2000-01-05,25.3527,25.3924,25.114,25.2134,6.7734,2191282
2,2000-01-06,25.3626,25.3626,24.6664,24.7161,6.6398,1399458
3,2000-01-07,24.9051,25.114,24.736,24.9648,6.7066,1414040
4,2000-01-10,25.3626,25.6212,25.3129,25.5615,6.8669,1396459
5,2000-01-11,25.5317,25.5516,25.0841,25.1488,6.756,2010080
6,2000-01-12,25.0543,25.4621,25.0145,25.3129,6.8001,1775059
7,2000-01-13,25.3129,25.5118,25.0045,25.114,6.7467,1944061
8,2000-01-14,25.2035,25.5118,25.1438,25.4452,6.8357,1243320
9,2000-01-17,25.5615,25.8102,25.4422,25.7505,6.9177,1197841
10,2000-01-18,25.7107,25.7605,25.4621,25.6749,6.8974,3140067
11,2000-01-19,25.4621,25.4621,25.1637,25.1637,6.7601,1166861
12,2000-01-20,25.2035,25.5019,25.1537,25.4621,6.8402,2055815
13,2000-01-21,25.2612,25.4123,25.2612,25.3924,6.8215,877187
14,2000-01-24,25.4024,25.7505,25.4024,25.4621,6.8402,1159289
15,2000-01-25,25.1438,25.3626,25.114,25.3129,6.8001,1231145
16,2000-01-27,25.2631,25.8102,25.2631,25.7306,6.9124,1531015
17,2000-01-28,25.7406,26.4069,25.7406,26.1185,7.0166,6896128
18,2000-01-31,25.7505,26.0588,25.661,25.9594,6.9738,672914
19,2000-02-01,25.9594,26.0091,25.4621,25.5277,6.8578,972982
20,2000-02-02,25.5217,25.7605,25.3626,25.5158,6.8546,1082766
21,2000-02-03,25.4521,25.4531,24.9548,25.0642,6.7333,2356551
22,2000-02-04,25.0642,25.7605,25.0642,25.4223,6.8295,1090757
23,2000-02-07,25.3626,25.8201,25.3129,25.5317,6.8589,1031919
24,2000-02-08,25.5317,25.6312,25.3129,25.4084,6.8258,1000207
25,2000-02-09,25.4621,25.8102,25.2333,25.661,6.8936,1792498
26,2000-02-10,25.5615,26.1086,25.5615,26.0061,6.9864,3803233
27,2000-02-11,25.8599,26.6357,25.8599,26.3632,7.0823,1762939
28,2000-02-14,26.0588,26.6655,26.0588,26.4626,7.109,1555788
29,2000-02-15,26.5721,27.0037,26.5721,27.0037,7.2544,3197590
30,2000-02-16,27.0037,27.3518,26.6556,26.7352,7.1822,2275936
31,2000-02-17,25.85,26.3473,25.85,25.9594,7.1276,4540398
32,2000-02-18,25.9594,26.1583,25.7605,26.024,7.1454,1316359
33,2000-02-21,24.9469,26.0688,24.9469,25.6709,7.0484,1365648
34,2000-02-22,25.5615,26.0091,25.5615,25.9236,7.1178,1234963
35,2000-02-23,25.8599,26.1782,25.8599,26.0389,7.1494,1511509
36,2000-02-24,25.8599,26.0688,25.661,25.8679,7.1025,1349299
37,2000-02-25,25.4561,26.0091,25.4561,25.8301,7.0921,1982152
38,2000-02-28,25.5615,25.661,25.0841,25.099,6.8914,1657483
39,2000-02-29,25.3626,25.3626,24.8056,24.8573,6.825,1535193
40,2000-03-01,24.8653,25.85,24.6166,25.661,7.0457,1654889
41,2000-03-02,25.661,25.661,25.2134,25.5118,7.0047,1279135
42,2000-03-03,25.3626,25.4123,24.7559,25.105,6.893,1968317
43,2000-03-06,25.1537,25.3626,24.7658,24.8653,6.8272,1534561
44,2000-03-07,24.557,24.8554,24.4675,24.5669,6.7453,2225706
45,2000-03-10,22.4782,23.3535,22.3688,22.8761,6.281,7354936
46,2000-03-13,22.9755,23.2739,22.8462,22.9954,6.3138,2673209
47,2000-03-14,22.9755,23.3634,22.9258,22.9755,6.3083,1774575
48,2000-03-15,22.9755,23.4231,22.896,23.3833,6.4203,1927673
49,2000-03-16,23.7613,23.7712,23.1745,23.1774,6.3638,1579149
50,2000-03-17,23.5624,23.5634,22.8761,22.8761,6.281,2470535
51,2000-03-20,22.8761,22.9656,22.7468,22.8661,6.2783,2049977
52,2000-03-21,22.8761,22.8761,22.4882,22.5479,6.1909,1796496
53,2000-03-22,22.6772,22.7567,22.528,22.5379,6.1882,2223997
54,2000-03-23,22.6473,22.7269,22.329,22.4285,6.1581,1867283
55,2000-03-24,22.4285,22.5677,22.2395,22.5071,6.1797,3037721
56,2000-03-27,22.5777,22.8661,22.4683,22.6016,6.2057,1480968
57,2000-03-28,22.5777,22.6374,22.4782,22.6274,6.2128,1365733
