Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-17 00:00:00+01:00,8502.315860603607,8678.115624638644,8447.378434342658,8638.1611328125,1773528,0.0,0.0
2020-09-18 00:00:00+01:00,8650.145711700348,8794.980714956302,8614.186676409216,8736.0478515625,3978560,0.0,0.0
2020-09-21 00:00:00+01:00,8734.051972356885,8734.051972356885,8502.315918195542,8602.2021484375,1330317,0.0,0.0
2020-09-22 00:00:00+01:00,8696.092945531032,8730.054254989802,8533.278432537514,8570.236328125,1636483,0.0,0.0
2020-09-23 00:00:00+01:00,8733.051172672918,8837.931691159782,8668.125137419145,8801.97265625,1950650,0.0,0.0
2020-09-24 00:00:00+01:00,8721.06602014327,8770.010268796004,8459.364119183754,8549.26171875,2211836,0.0,0.0
2020-09-25 00:00:00+01:00,8500.317282605527,8566.2421875,8460.362794790695,8566.2421875,1475923,0.0,0.0
2020-09-28 00:00:00+01:00,8660.134176634667,8689.101176764125,8499.3173828125,8499.3173828125,1845707,0.0,0.0
2020-09-29 00:00:00+01:00,8523.290030713857,8559.249065180715,8415.412927313284,8529.283203125,1687534,0.0,0.0
2020-09-30 00:00:00+01:00,8533.280081981828,8581.225469308894,8447.3779296875,8447.3779296875,1344758,0.0,0.0
2020-10-01 00:00:00+01:00,8511.303769791544,8654.141046998466,8469.3515625,8469.3515625,1140325,0.0,0.0
2020-10-02 00:00:00+01:00,8389.443636092805,8468.353750064865,8372.46297865578,8421.4072265625,1670453,0.0,0.0
2020-10-05 00:00:00+01:00,8420.407745328666,8484.334921568408,8368.466914633875,8399.431640625,1658410,0.0,0.0
2020-10-06 00:00:00+01:00,8399.432433898566,8414.585095786611,8269.580344897875,8307.537109375,1412298,0.0,0.0
2020-10-07 00:00:00+01:00,8369.465943928006,8400.430670537598,8271.577453355749,8285.5615234375,1454901,0.0,0.0
2020-10-08 00:00:00+01:00,8307.5370264296,8388.44486569145,8209.648529544895,8361.4755859375,1351014,0.0,0.0
2020-10-09 00:00:00+01:00,8368.467378592786,8422.405936535495,8333.507202148438,8414.4150390625,1558736,0.0,0.0
2020-10-12 00:00:00+01:00,8393.438541474505,8478.661771191053,8364.47153948679,8460.3623046875,1090577,0.0,0.0
2020-10-13 00:00:00+01:00,8424.403937477828,8485.334532709763,8331.509751304548,8446.37890625,1161647,0.0,0.0
2020-10-14 00:00:00+01:00,8468.353962053572,8490.936637269882,8179.682778397818,8180.681640625,2457138,0.0,0.0
2020-10-15 00:00:00+01:00,8112.758954909752,8150.715719288793,8010.875008418642,8110.76123046875,1729058,0.0,0.0
2020-10-16 00:00:00+01:00,8119.751486414408,8264.396304201584,8093.781067095085,8207.6513671875,2053127,0.0,0.0
2020-10-19 00:00:00+01:00,8243.609094820858,8275.572682732438,8099.77294921875,8099.77294921875,1673499,0.0,0.0
2020-10-20 00:00:00+01:00,8108.763098480505,8194.665245126147,8056.822265625,8056.822265625,970808,0.0,0.0
2020-10-21 00:00:00+01:00,8057.821018288352,8083.172022771836,7894.007624585701,7910.98828125,1472292,0.0,0.0
